TS1,TS2
2.847,5.257
2.876,5.234
2.914,5.188
2.95,5.124
2.985,5.035
3.026,4.93
3.07,4.813
3.112,4.681
3.159,4.534
3.199,4.386
3.248,4.237
3.297,4.09
3.348,3.945
3.392,3.814
3.442,3.693
3.493,3.582
3.547,3.494
3.596,3.417
3.642,3.352
3.696,3.318
3.746,3.294
3.796,3.293
3.842,3.305
3.892,3.332
3.939,3.375
3.985,3.427
4.029,3.488
4.07,3.554
4.111,3.631
4.153,3.707
4.193,3.788
4.226,3.865
4.26,3.936
4.294,4.012
4.326,4.08
4.35,4.139
4.375,4.186
4.397,4.232
4.416,4.265
4.426,4.284
4.442,4.296
4.452,4.294
4.461,4.282
4.464,4.251
4.465,4.207
4.466,4.154
4.461,4.092
4.449,4.019
4.444,3.935
4.432,3.851
4.418,3.762
4.405,3.676
4.38,3.595
4.36,3.519
4.337,3.46
4.314,3.41
4.281,3.377
4.261,3.369
4.226,3.376
4.197,3.411
4.166,3.461
4.135,3.538
4.106,3.635
4.07,3.739
4.041,3.865
4.011,3.997
3.98,4.134
3.954,4.267
3.924,4.401
3.893,4.516
3.872,4.623
3.847,4.709
3.822,4.769
3.799,4.809
3.789,4.825
3.768,4.81
3.754,4.767
3.742,4.705
3.733,4.624
3.723,4.525
3.72,4.412
3.717,4.286
3.721,4.167
3.726,4.038
3.734,3.926
3.737,3.815
3.746,3.716
3.761,3.637
3.772,3.564
3.784,3.51
3.806,3.475
3.822,3.453
3.838,3.439
3.86,3.436
3.879,3.44
3.902,3.45
3.923,3.453
3.949,3.457
3.967,3.458
3.985,3.447
4.007,3.432
4.028,3.41
4.042,3.378
4.066,3.348
4.085,3.312
4.098,3.278
4.113,3.242
4.123,3.215
4.135,3.214
4.144,3.215
4.152,3.241
4.148,3.272
4.155,3.339
4.155,3.427
4.152,3.531
4.147,3.657
4.142,3.803
4.132,3.963
4.12,4.126
4.108,4.298
4.088,4.455
4.074,4.613
4.052,4.756
4.033,4.875
4.013,4.971
3.99,5.036
3.964,5.072
3.941,5.073
3.912,5.034
3.885,4.967
3.86,4.869
3.833,4.742
3.813,4.597
3.785,4.432
3.764,4.267
3.735,4.092
3.715,3.923
3.696,3.77
3.675,3.636
3.658,3.523
3.647,3.448
3.632,3.399
3.621,3.385
3.613,3.41
3.61,3.466
3.602,3.548
3.602,3.662
3.607,3.795
3.612,3.947
3.621,4.1
3.631,4.259
3.644,4.408
3.658,4.539
3.675,4.659
3.7,4.753
3.721,4.815
3.749,4.847
3.769,4.841
3.8,4.801
3.828,4.735
3.857,4.63
3.893,4.508
3.918,4.357
3.954,4.196
3.984,4.017
4.015,3.838
4.045,3.665
4.076,3.5
4.104,3.346
4.135,3.214
4.159,3.102
4.184,3.025
4.21,2.971
4.227,2.951
4.253,2.964
4.269,3.005
4.28,3.074
4.298,3.171
4.304,3.289
4.311,3.428
4.314,3.576
4.318,3.736
4.315,3.9
4.313,4.067
4.308,4.231
4.3,4.382
4.288,4.524
4.277,4.651
4.262,4.755
4.246,4.842
4.231,4.907
4.214,4.947
4.19,4.96
4.169,4.943
4.152,4.911
4.132,4.854
4.105,4.774
4.084,4.687
4.065,4.572
4.043,4.453
4.022,4.315
4,4.188
3.987,4.06
3.972,3.93
3.952,3.804
3.938,3.695
3.923,3.592
3.915,3.507
3.907,3.444
3.901,3.391
3.893,3.364
3.891,3.352
3.889,3.352
3.887,3.368
3.889,3.395
3.892,3.434
3.902,3.483
3.907,3.529
3.915,3.585
3.921,3.632
3.931,3.676
3.942,3.718
3.953,3.749
3.964,3.776
3.979,3.791
3.99,3.801
4.002,3.807
4.014,3.807
4.025,3.801
4.036,3.8
4.045,3.791
4.05,3.785
4.061,3.793
4.065,3.799
4.073,3.817
4.075,3.844
4.082,3.881
4.078,3.918
4.084,3.966
4.079,4.018
4.079,4.072
4.078,4.129
4.071,4.187
4.064,4.233
4.06,4.274
4.053,4.305
4.045,4.322
4.035,4.324
4.022,4.311
4.012,4.276
4.003,4.232
3.992,4.163
